date,area,area_type,variant_name,specimens,percentage,specimens_7d_avg,percentage_7d_avg
2021-02-10,California,State,Mu,0.0,0.0,0.0,0.0
2021-02-10,California,State,Other,160.0,29.36,106.14285714285,23.975475959987
2021-02-11,California,State,Epsilon,361.0,70.37,313.14285714285,71.076523994812
2021-02-11,California,State,Alpha,28.0,5.46,18.71428571428,4.247730220493
2021-02-11,California,State,Delta,0.0,0.0,0.14285714285,0.03242542153
2021-02-11,California,State,Omicron,0.0,0.0,0.0,0.0
2021-02-11,California,State,Other,124.0,24.17,108.57142857142,24.643320363165
2021-02-11,California,State,Lambda,0.0,0.0,0.0,0.0
2021-02-11,California,State,Total,513.0,100.0,440.57142857142,100.0
2021-02-11,California,State,Beta,0.0,0.0,0.0,0.0
2021-02-11,California,State,Gamma,0.0,0.0,0.0,0.0
2021-02-11,California,State,Mu,0.0,0.0,0.0,0.0
2021-02-12,California,State,Epsilon,298.0,72.68,329.0,71.766905578062
2021-02-12,California,State,Gamma,0.0,0.0,0.0,0.0
2021-02-12,California,State,Other,85.0,20.73,110.0,23.99501402306
2021-02-12,California,State,Omicron,0.0,0.0,0.0,0.0
2021-02-12,California,State,Alpha,26.0,6.34,19.14285714285,4.17575568713
2021-02-12,California,State,Total,410.0,100.0,458.42857142857,100.0
2021-02-12,California,State,Delta,0.0,0.0,0.14285714285,0.031162355874
2021-02-12,California,State,Beta,1.0,0.24,0.14285714285,0.031162355874
2021-02-12,California,State,Lambda,0.0,0.0,0.0,0.0
2021-02-12,California,State,Mu,0.0,0.0,0.0,0.0
2021-02-13,California,State,Mu,0.0,0.0,0.0,0.0
2021-02-13,California,State,Epsilon,210.0,68.18,320.42857142857,71.592722630067
2021-02-13,California,State,Beta,0.0,0.0,0.14285714285,0.03191828918
2021-02-13,California,State,Alpha,28.0,9.09,21.0,4.691988509416
2021-02-13,California,State,Other,70.0,22.73,105.85714285714,23.651452282158
2021-02-13,California,State,Delta,0.0,0.0,0.14285714285,0.03191828918
2021-02-13,California,State,Total,308.0,100.0,447.57142857142,100.0
2021-02-13,California,State,Gamma,0.0,0.0,0.0,0.0
2021-02-13,California,State,Omicron,0.0,0.0,0.0,0.0
2021-02-13,California,State,Lambda,0.0,0.0,0.0,0.0
2021-02-14,California,State,Alpha,8.0,6.25,21.57142857142,4.962208347026
2021-02-14,California,State,Other,27.0,21.09,103.57142857142,23.825172527111
2021-02-14,California,State,Total,128.0,100.0,434.71428571428,100.0
2021-02-14,California,State,Gamma,0.0,0.0,0.0,0.0
2021-02-14,California,State,Mu,0.0,0.0,0.0,0.0
2021-02-14,California,State,Delta,0.0,0.0,0.0,0.0
2021-02-14,California,State,Epsilon,93.0,72.66,309.42857142857,71.179756818929
2021-02-14,California,State,Beta,0.0,0.0,0.14285714285,0.032862306934
2021-02-14,California,State,Lambda,0.0,0.0,0.0,0.0
2021-02-14,California,State,Omicron,0.0,0.0,0.0,0.0
2021-02-15,California,State,Delta,1.0,0.42,0.14285714285,0.035932447
2021-02-15,California,State,Alpha,13.0,5.51,20.85714285714,5.246137261948
2021-02-15,California,State,Beta,0.0,0.0,0.14285714285,0.035932447
2021-02-15,California,State,Epsilon,167.0,70.76,280.71428571428,70.607258354294
2021-02-15,California,State,Omicron,0.0,0.0,0.0,0.0
2021-02-15,California,State,Total,236.0,100.0,397.57142857142,100.0
2021-02-15,California,State,Gamma,0.0,0.0,0.0,0.0
2021-02-15,California,State,Other,55.0,23.31,95.71428571428,24.074739489759
2021-02-15,California,State,Mu,0.0,0.0,0.0,0.0
2021-02-15,California,State,Lambda,0.0,0.0,0.0,0.0
2021-02-16,California,State,Beta,1.0,0.19,0.28571428571,0.07513148009
2021-02-16,California,State,Lambda,0.0,0.0,0.0,0.0
2021-02-16,California,State,Mu,0.0,0.0,0.0,0.0
2021-02-16,California,State,Total,522.0,100.0,380.28571428571,100.0
2021-02-16,California,State,Delta,0.0,0.0,0.14285714285,0.037565740045
2021-02-16,California,State,Other,121.0,23.18,91.71428571428,24.117205108941
2021-02-16,California,State,Epsilon,361.0,69.16,264.85714285714,69.646882043576
2021-02-16,California,State,Omicron,0.0,0.0,0.0,0.0
2021-02-16,California,State,Gamma,0.0,0.0,0.0,0.0
2021-02-16,California,State,Alpha,39.0,7.47,23.28571428571,6.123215627348
2021-02-17,California,State,Lambda,0.0,0.0,0.0,0.0
2021-02-17,California,State,Epsilon,315.0,69.69,257.85714285714,70.260801868431
2021-02-17,California,State,Delta,0.0,0.0,0.14285714285,0.038925652005
2021-02-17,California,State,Total,452.0,100.0,367.0,100.0
2021-02-17,California,State,Beta,0.0,0.0,0.28571428571,0.077851304009
2021-02-17,California,State,Other,103.0,22.79,83.57142857142,22.771506422733
2021-02-17,California,State,Mu,0.0,0.0,0.0,0.0
2021-02-17,California,State,Alpha,34.0,7.52,25.14285714285,6.850914752822
2021-02-17,California,State,Omicron,0.0,0.0,0.0,0.0
2021-02-17,California,State,Gamma,0.0,0.0,0.0,0.0
2021-02-18,California,State,Other,90.0,23.94,78.71428571428,22.65625
2021-02-18,California,State,Lambda,0.0,0.0,0.0,0.0
2021-02-18,California,State,Beta,0.0,0.0,0.28571428571,0.082236842105
2021-02-18,California,State,Alpha,31.0,8.24,25.57142857142,7.360197368421
2021-02-18,California,State,Omicron,0.0,0.0,0.0,0.0
2021-02-18,California,State,Total,376.0,100.0,347.42857142857,100.0
2021-02-18,California,State,Epsilon,254.0,67.55,242.57142857142,69.819078947368
2021-02-18,California,State,Gamma,0.0,0.0,0.0,0.0
2021-02-18,California,State,Mu,0.0,0.0,0.0,0.0
2021-02-18,California,State,Delta,1.0,0.27,0.28571428571,0.082236842105
2021-02-19,California,State,Total,337.0,100.0,337.0,100.0
2021-02-19,California,State,Gamma,0.0,0.0,0.0,0.0
2021-02-19,California,State,Mu,0.0,0.0,0.0,0.0
2021-02-19,California,State,Lambda,0.0,0.0,0.0,0.0
2021-02-19,California,State,Delta,0.0,0.0,0.28571428571,0.084781687156
2021-02-19,California,State,Omicron,0.0,0.0,0.0,0.0
2021-02-19,California,State,Other,83.0,24.63,78.42857142857,23.272573124205
2021-02-19,California,State,Beta,0.0,0.0,0.14285714285,0.042390843578
2021-02-19,California,State,Alpha,19.0,5.64,24.57142857142,7.291225095379
2021-02-19,California,State,Epsilon,235.0,69.73,233.57142857142,69.309029249682
2021-02-20,California,State,Omicron,0.0,0.0,0.0,0.0
2021-02-20,California,State,Mu,0.0,0.0,0.0,0.0
2021-02-20,California,State,Beta,0.0,0.0,0.14285714285,0.044130626655
2021-02-20,California,State,Other,48.0,22.33,75.28571428571,23.256840247132
2021-02-20,California,State,Total,215.0,100.0,323.71428571428,100.0
2021-02-20,California,State,Epsilon,142.0,66.05,223.85714285714,69.152691968226
2021-02-20,California,State,Lambda,0.0,0.0,0.0,0.0
2021-02-20,California,State,Gamma,0.0,0.0,0.0,0.0
2021-02-20,California,State,Alpha,25.0,11.63,24.14285714285,7.458075904678
2021-02-20,California,State,Delta,0.0,0.0,0.28571428571,0.08826125331
2021-02-21,California,State,Alpha,5.0,5.88,23.71428571428,7.467386414755
2021-02-21,California,State,Beta,0.0,0.0,0.14285714285,0.044984255511
2021-02-21,California,State,Other,19.0,22.35,74.14285714285,23.346828609987
2021-02-21,California,State,Lambda,0.0,0.0,0.0,0.0
2021-02-21,California,State,Total,85.0,100.0,317.57142857142,100.0
2021-02-21,California,State,Omicron,0.0,0.0,0.0,0.0
2021-02-21,California,State,Epsilon,61.0,71.76,219.28571428571,69.050832208727
2021-02-21,California,State,Mu,0.0,0.0,0.0,0.0
2021-02-21,California,State,Delta,0.0,0.0,0.28571428571,0.089968511021
2021-02-21,California,State,Gamma,0.0,0.0,0.0,0.0
2021-02-22,California,State,Epsilon,215.0,71.91,226.14285714285,69.247594050744
2021-02-22,California,State,Lambda,0.0,0.0,0.0,0.0
2021-02-22,California,State,Total,299.0,100.0,326.57142857142,100.0
2021-02-22,California,State,Delta,1.0,0.33,0.28571428571,0.087489063867
2021-02-22,California,State,Beta,1.0,0.33,0.28571428571,0.087489063867
2021-02-22,California,State,Alpha,17.0,5.69,24.28571428571,7.436570428696
2021-02-22,California,State,Omicron,0.0,0.0,0.0,0.0
2021-02-22,California,State,Mu,0.0,0.0,0.0,0.0
2021-02-22,California,State,Other,65.0,21.74,75.57142857142,23.140857392826
2021-02-22,California,State,Gamma,0.0,0.0,0.0,0.0
2021-02-23,California,State,Alpha,22.0,7.48,21.85714285714,7.434402332362
2021-02-23,California,State,Epsilon,220.0,74.83,206.0,70.068027210884
2021-02-23,California,State,Beta,0.0,0.0,0.14285714285,0.048590864917
2021-02-23,California,State,Gamma,0.0,0.0,0.0,0.0
2021-02-23,California,State,Lambda,0.0,0.0,0.0,0.0
2021-02-23,California,State,Total,294.0,100.0,294.0,100.0
2021-02-23,California,State,Delta,0.0,0.0,0.28571428571,0.097181729835
2021-02-23,California,State,Mu,0.0,0.0,0.0,0.0
2021-02-23,California,State,Omicron,0.0,0.0,0.0,0.0
2021-02-23,California,State,Other,52.0,17.69,65.71428571428,22.351797862002
2021-02-24,California,State,Mu,0.0,0.0,0.0,0.0
2021-02-24,California,State,Total,282.0,100.0,269.71428571428,100.0
2021-02-24,California,State,Epsilon,193.0,68.44,188.57142857142,69.915254237288
2021-02-24,California,State,Other,57.0,20.21,59.14285714285,21.927966101695
2021-02-24,California,State,Gamma,0.0,0.0,0.0,0.0
2021-02-24,California,State,Alpha,32.0,11.35,21.57142857142,7.997881355932
2021-02-24,California,State,Delta,0.0,0.0,0.28571428571,0.10593220339
2021-02-24,California,State,Omicron,0.0,0.0,0.0,0.0
2021-02-24,California,State,Beta,0.0,0.0,0.14285714285,0.052966101695
2021-02-24,California,State,Lambda,0.0,0.0,0.0,0.0
2021-02-25,California,State,Delta,0.0,0.0,0.14285714285,0.05595970901
2021-02-25,California,State,Alpha,24.0,8.73,20.57142857142,8.05819809737
2021-02-25,California,State,Other,67.0,24.36,55.85714285714,21.88024622272
2021-02-25,California,State,Epsilon,184.0,66.91,178.57142857142,69.949636261891
2021-02-25,California,State,Omicron,0.0,0.0,0.0,0.0
2021-02-25,California,State,Total,275.0,100.0,255.28571428571,100.0
2021-02-25,California,State,Lambda,0.0,0.0,0.0,0.0
2021-02-25,California,State,Gamma,0.0,0.0,0.0,0.0
2021-02-25,California,State,Beta,0.0,0.0,0.14285714285,0.05595970901
2021-02-25,California,State,Mu,0.0,0.0,0.0,0.0
2021-02-26,California,State,Mu,0.0,0.0,0.0,0.0
2021-02-26,California,State,Omicron,0.0,0.0,0.0,0.0
2021-02-26,California,State,Beta,0.0,0.0,0.14285714285,0.059559261465
2021-02-26,California,State,Total,229.0,100.0,239.85714285714,100.0
2021-02-26,California,State,Delta,0.0,0.0,0.14285714285,0.059559261465
2021-02-26,California,State,Alpha,28.0,12.23,21.85714285714,9.112567004169
2021-02-26,California,State,Lambda,0.0,0.0,0.0,0.0
2021-02-26,California,State,Other,46.0,20.09,50.57142857142,21.083978558666
2021-02-26,California,State,Epsilon,155.0,67.69,167.14285714285,69.684335914235
2021-02-26,California,State,Gamma,0.0,0.0,0.0,0.0
2021-02-27,California,State,Alpha,12.0,6.67,20.0,8.515815085158
2021-02-27,California,State,Epsilon,132.0,73.33,165.71428571428,70.559610705596
2021-02-27,California,State,Mu,0.0,0.0,0.0,0.0
2021-02-27,California,State,Total,180.0,100.0,234.85714285714,100.0
2021-02-27,California,State,Gamma,0.0,0.0,0.0,0.0
2021-02-27,California,State,Other,36.0,20.0,48.85714285714,20.802919708029
2021-02-27,California,State,Beta,0.0,0.0,0.14285714285,0.060827250608
2021-02-27,California,State,Delta,0.0,0.0,0.14285714285,0.060827250608
2021-02-27,California,State,Lambda,0.0,0.0,0.0,0.0
2021-02-27,California,State,Omicron,0.0,0.0,0.0,0.0
2021-02-28,California,State,Other,19.0,15.2,48.85714285714,20.308788598575
2021-02-28,California,State,Delta,0.0,0.0,0.14285714285,0.059382422803
2021-02-28,California,State,Mu,0.0,0.0,0.0,0.0
2021-02-28,California,State,Beta,0.0,0.0,0.14285714285,0.059382422803
2021-02-28,California,State,Gamma,1.0,0.8,0.14285714285,0.059382422803
2021-02-28,California,State,Omicron,1.0,0.8,0.14285714285,0.059382422803
2021-02-28,California,State,Total,125.0,100.0,240.57142857142,100.0
2021-02-28,California,State,Epsilon,86.0,68.8,169.28571428571,70.368171021378
2021-02-28,California,State,Lambda,0.0,0.0,0.0,0.0
2021-02-28,California,State,Alpha,18.0,14.4,21.85714285714,9.085510688836
2021-03-01,California,State,Epsilon,195.0,69.15,166.42857142857,69.886022795441
2021-03-01,California,State,Lambda,0.0,0.0,0.0,0.0
2021-03-01,California,State,Total,282.0,100.0,238.14285714285,100.0
2021-03-01,California,State,Mu,0.0,0.0,0.0,0.0
2021-03-01,California,State,Omicron,0.0,0.0,0.14285714285,0.0599880024
2021-03-01,California,State,Gamma,1.0,0.35,0.28571428571,0.119976004799
2021-03-01,California,State,Delta,0.0,0.0,0.0,0.0
2021-03-01,California,State,Alpha,31.0,10.99,23.85714285714,10.01799640072
2021-03-01,California,State,Beta,0.0,0.0,0.0,0.0
2021-03-01,California,State,Other,55.0,19.5,47.42857142857,19.916016796641
2021-03-02,California,State,Gamma,5.0,0.86,1.0,0.357690342361
2021-03-02,California,State,Alpha,65.0,11.13,30.0,10.730710270823
2021-03-02,California,State,Epsilon,317.0,54.28,180.28571428571,64.486458865611
2021-03-02,California,State,Omicron,0.0,0.0,0.14285714285,0.051098620337
2021-03-02,California,State,Lambda,0.0,0.0,0.0,0.0
2021-03-02,California,State,Delta,0.0,0.0,0.0,0.0
2021-03-02,California,State,Other,197.0,33.73,68.14285714285,24.374041900869
2021-03-02,California,State,Mu,0.0,0.0,0.0,0.0
2021-03-02,California,State,Beta,0.0,0.0,0.0,0.0
2021-03-02,California,State,Total,584.0,100.0,279.57142857142,100.0
2021-03-03,California,State,Epsilon,338.0,58.68,201.0,62.505553087517
2021-03-03,California,State,Gamma,1.0,0.17,1.14285714285,0.355397601066
2021-03-03,California,State,Lambda,0.0,0.0,0.0,0.0
2021-03-03,California,State,Beta,0.0,0.0,0.0,0.0
2021-03-03,California,State,Alpha,54.0,9.38,33.14285714285,10.30653043092
2021-03-03,California,State,Omicron,0.0,0.0,0.14285714285,0.044424700133
2021-03-03,California,State,Total,576.0,100.0,321.57142857142,100.0
2021-03-03,California,State,Other,182.0,31.6,86.0,26.743669480231
2021-03-03,California,State,Mu,0.0,0.0,0.0,0.0
2021-03-03,California,State,Delta,1.0,0.17,0.14285714285,0.044424700133
2021-03-04,California,State,Total,476.0,100.0,350.28571428571,100.0
2021-03-04,California,State,Lambda,0.0,0.0,0.0,0.0
2021-03-04,California,State,Mu,0.0,0.0,0.0,0.0
2021-03-04,California,State,Gamma,2.0,0.42,1.42857142857,0.407830342577
2021-03-04,California,State,Beta,1.0,0.21,0.14285714285,0.040783034258
2021-03-04,California,State,Omicron,0.0,0.0,0.14285714285,0.040783034258
2021-03-04,California,State,Other,143.0,30.04,96.85714285714,27.650897226754
2021-03-04,California,State,Epsilon,275.0,57.77,214.0,61.092985318108
2021-03-04,California,State,Alpha,55.0,11.55,37.57142857142,10.725938009788
2021-03-04,California,State,Delta,0.0,0.0,0.14285714285,0.040783034258
2021-03-05,California,State,Alpha,75.0,14.2,44.28571428571,11.26862958924
2021-03-05,California,State,Gamma,3.0,0.57,1.85714285714,0.472555434387
2021-03-05,California,State,Omicron,0.0,0.0,0.14285714285,0.03635041803
2021-03-05,California,State,Other,159.0,30.11,113.0,28.753180661578
2021-03-05,California,State,Delta,1.0,0.19,0.28571428571,0.07270083606
2021-03-05,California,State,Lambda,0.0,0.0,0.0,0.0
2021-03-05,California,State,Epsilon,290.0,54.92,233.28571428571,59.360232642675
2021-03-05,California,State,Beta,0.0,0.0,0.14285714285,0.03635041803
2021-03-05,California,State,Total,528.0,100.0,393.0,100.0
2021-03-05,California,State,Mu,0.0,0.0,0.0,0.0
2021-03-06,California,State,Beta,1.0,0.29,0.28571428571,0.068469702157
2021-03-06,California,State,Total,350.0,100.0,417.28571428571,100.0
2021-03-06,California,State,Mu,0.0,0.0,0.0,0.0
2021-03-06,California,State,Other,78.0,22.29,119.0,28.517630948305
2021-03-06,California,State,Lambda,0.0,0.0,0.0,0.0
2021-03-06,California,State,Delta,0.0,0.0,0.28571428571,0.068469702157
2021-03-06,California,State,Gamma,0.0,0.0,1.85714285714,0.445053064019
2021-03-06,California,State,Alpha,61.0,17.43,51.28571428571,12.290311537145
2021-03-06,California,State,Omicron,0.0,0.0,0.14285714285,0.034234851078
2021-03-06,California,State,Epsilon,210.0,60.0,244.42857142857,58.575830195139
2021-03-07,California,State,Beta,1.0,0.31,0.42857142857,0.09624639076
2021-03-07,California,State,Delta,0.0,0.0,0.28571428571,0.064164260507
2021-03-07,California,State,Gamma,2.0,0.62,2.0,0.449149823548
2021-03-07,California,State,Alpha,39.0,12.15,54.28571428571,12.191209496311
2021-03-07,California,State,Omicron,0.0,0.0,0.0,0.0
2021-03-07,California,State,Total,321.0,100.0,445.28571428571,100.0
2021-03-07,California,State,Mu,0.0,0.0,0.0,0.0
2021-03-07,California,State,Epsilon,184.0,57.32,258.42857142857,58.036573628489
2021-03-07,California,State,Other,95.0,29.6,129.85714285714,29.162656400385
2021-03-07,California,State,Lambda,0.0,0.0,0.0,0.0
2021-03-08,California,State,Epsilon,300.0,49.02,273.42857142857,55.526544821584
2021-03-08,California,State,Beta,1.0,0.16,0.57142857142,0.116042935886
2021-03-08,California,State,Gamma,5.0,0.82,2.57142857142,0.522193211488
2021-03-08,California,State,Mu,0.0,0.0,0.0,0.0
2021-03-08,California,State,Delta,1.0,0.16,0.42857142857,0.087032201915
2021-03-08,California,State,Total,612.0,100.0,492.42857142857,100.0
2021-03-08,California,State,Other,229.0,37.42,154.71428571428,31.41862489121
2021-03-08,California,State,Alpha,76.0,12.42,60.71428571428,12.329561937917
2021-03-08,California,State,Lambda,0.0,0.0,0.0,0.0
2021-03-08,California,State,Omicron,0.0,0.0,0.0,0.0
2021-03-09,California,State,Omicron,0.0,0.0,0.0,0.0
2021-03-09,California,State,Beta,5.0,0.73,1.28571428571,0.2539503386
2021-03-09,California,State,Epsilon,366.0,53.74,280.42857142857,55.389390519187
2021-03-09,California,State,Alpha,92.0,13.51,64.57142857142,12.7539503386
2021-03-09,California,State,Lambda,0.0,0.0,0.0,0.0
2021-03-09,California,State,Delta,0.0,0.0,0.42857142857,0.084650112867
2021-03-09,California,State,Gamma,6.0,0.88,2.71428571428,0.53611738149
2021-03-09,California,State,Mu,0.0,0.0,0.0,0.0
2021-03-09,California,State,Other,212.0,31.13,156.85714285714,30.981941309255
2021-03-09,California,State,Total,681.0,100.0,506.28571428571,100.0
2021-03-10,California,State,Other,210.0,29.83,160.85714285714,30.664488017429
2021-03-10,California,State,Omicron,0.0,0.0,0.0,0.0
2021-03-10,California,State,Epsilon,374.0,53.12,285.57142857142,54.438997821351
2021-03-10,California,State,Mu,0.0,0.0,0.0,0.0
2021-03-10,California,State,Alpha,112.0,15.91,72.85714285714,13.888888888889
2021-03-10,California,State,Delta,0.0,0.0,0.28571428571,0.054466230937
2021-03-10,California,State,Beta,0.0,0.0,1.28571428571,0.245098039216
2021-03-10,California,State,Lambda,0.0,0.0,0.0,0.0
2021-03-10,California,State,Gamma,8.0,1.14,3.71428571428,0.708061002179
2021-03-10,California,State,Total,704.0,100.0,524.57142857142,100.0
2021-03-11,California,State,Gamma,6.0,0.99,4.28571428571,0.788436268068
2021-03-11,California,State,Omicron,0.0,0.0,0.0,0.0
2021-03-11,California,State,Mu,0.0,0.0,0.0,0.0
2021-03-11,California,State,Other,201.0,33.0,169.14285714285,31.116951379763
2021-03-11,California,State,Total,609.0,100.0,543.57142857142,100.0
2021-03-11,California,State,Alpha,90.0,14.78,77.85714285714,14.323258869908
2021-03-11,California,State,Delta,0.0,0.0,0.28571428571,0.052562417871
2021-03-11,California,State,Beta,4.0,0.66,1.71428571428,0.315374507227
2021-03-11,California,State,Lambda,0.0,0.0,0.0,0.0
2021-03-11,California,State,Epsilon,308.0,50.57,290.28571428571,53.403416557162
